Starname,ra,dec,pm_ra,pm_dec,vmag,mv,bvcolor,prlax,url_slug,epoch,id,program_id,star_id,id,name,abstract
220339,23.384693,-10.764244,0.451,0.26027,7.8,6.353547829,0.889999,0.05137,220339,2000,4979990,12,220339,12,Legacy,California Legacy Survey Sample
22049,3.5488456,-9.4582622,-0.97636,0.01798,3.73,6.191985807,0.88,0.31074,22049,2000,4979991,12,22049,12,Legacy,California Legacy Survey Sample
22072,3.5689941,17.832828,0.0955,-0.31056,6.17,3.031797913,0.89,0.02357,22072,2000,4979992,12,22072,12,Legacy,California Legacy Survey Sample
221354,23.522836,59.165517,1.10614,0.11289,6.74,5.60563962,0.83,0.05931,221354,2000,4979993,12,221354,12,Legacy,California Legacy Survey Sample
221356,23.525418,-4.0874056,0.17865,-0.19279,6.49,4.395194744,0.54,0.03811,221356,2000,4979994,12,221356,12,Legacy,California Legacy Survey Sample
221851,23.590447,31.161306,-0.19669,-0.28135,7.9,6.048576663,0.845,0.04263,221851,2000,4979995,12,221851,12,Legacy,California Legacy Survey Sample
222582,23.697647,-5.9857572,-0.14541,-0.1111,7.7,4.586531255,0.6,0.02384,222582,2000,4979996,12,222582,12,Legacy,California Legacy Survey Sample
222697,23.715709,0.23973222,0.03664,0.0226,8.65,5.444431022,0.780001,0.02285,222697,2000,4979997,12,222697,12,Legacy,California Legacy Survey Sample
22282,3.5869175,-0.73889889,0.10506,-0.11878,8.51,4.994422378,0.77,0.01981,22282,2000,4979998,12,22282,12,Legacy,California Legacy Survey Sample
223238,23.79789,4.1754739,0.34947,-0.03258,7.69,4.345110855,0.64,0.02143,223238,2000,4979999,12,223238,12,Legacy,California Legacy Survey Sample
223315,23.810258,-15.210632,0.21093,-0.09797,8.8,5.153394181,0.75,0.01865,223315,2000,4980000,12,223315,12,Legacy,California Legacy Survey Sample
223498,23.834929,2.8771711,0.45852,0.18516,8.41,4.974059131,0.75,0.02055,223498,2000,4980001,12,223498,12,Legacy,California Legacy Survey Sample
223691,23.863523,-33.452492,-0.01563,0.06397,7.86,3.659339235,0.69,0.01445,223691,2000,4980002,12,223691,12,Legacy,California Legacy Survey Sample
224383,23.95931,-9.6475192,0.45526,-0.14626,7.88,4.489027419,0.63,0.02098,224383,2000,4980003,12,224383,12,Legacy,California Legacy Survey Sample
224619,23.991231,-20.034714,0.50656,-0.28411,7.46,5.401918842,0.74,0.03876,224619,2000,4980004,12,224619,12,Legacy,California Legacy Survey Sample
224983,0.039317944,11.006236,-0.00265,-0.04321,8.48,5.84743485,0.888,0.02975,224983,2000,4980006,12,224983,12,Legacy,California Legacy Survey Sample
225213,0.090118861,-37.357362,5.63395,-2.33669,8.57,10.37230436,1.46,0.22933,225213,2000,4980007,12,225213,12,Legacy,California Legacy Survey Sample
225261,0.082311416,23.269629,0.38215,-0.00745,7.82,5.778661195,0.755,0.03906,225261,2000,4980008,12,225261,12,Legacy,California Legacy Survey Sample
22879,3.6727957,-3.2169814,0.68961,-0.21432,6.74,4.807623514,0.49,0.04107,22879,2000,4980009,12,22879,12,Legacy,California Legacy Survey Sample
230409,19.012037,19.074562,-0.24386,-0.55882,10.08,6.048405148,0.7,0.01562,230409,2000,4980010,12,230409,12,Legacy,California Legacy Survey Sample
230999,19.253985,19.609348,-0.0574,0.05671,9.68,4.695147353,0.719999,0.01007,230999,2000,4980011,12,230999,12,Legacy,California Legacy Survey Sample
23249,3.7208061,-9.7633947,-0.09171,0.74224,3.51,3.728382928,0.92,0.11058,23249,2000,4980013,12,23249,12,Legacy,California Legacy Survey Sample
232979,4.6280365,52.893614,0.30517,-0.47557,8.63,8.588787698,1.43,0.09812,232979,2000,4980014,12,232979,12,Legacy,California Legacy Survey Sample
23356,3.7320397,-19.110899,0.30986,0.15652,7.2,6.461484829,1,0.07117,23356,2000,4980015,12,23356,12,Legacy,California Legacy Survey Sample
233641,9.5100321,52.789978,-0.0433,-0.00542,9.23,4.304701749,0.490001,0.01035,233641,2000,4980016,12,233641,12,Legacy,California Legacy Survey Sample
23439,3.783921,41.427265,0.59891,-1.23991,8.18,6.2348969,0.75,0.04083,23439,2000,4980017,12,23439,12,Legacy,California Legacy Survey Sample
239960,22.466519,57.695875,-0.8703,-0.4712,9.59,11.57552681,1.65,0.24952,239960,2000,4980018,12,239960,12,Legacy,California Legacy Survey Sample
24040,3.8397134,17.476366,0.11424,-0.25231,7.52,4.1821923,0.66,0.0215,24040,2000,4980019,12,24040,12,Legacy,California Legacy Survey Sample
24213,3.8698327,25.163079,-0.12153,-0.16378,6.78,3.799033053,0.72,0.02534,24213,2000,4980020,12,24213,12,Legacy,California Legacy Survey Sample
24238,3.917734,61.166808,0.43754,-0.24524,7.85,6.208177983,0.83,0.04695,24238,2000,4980021,12,24238,12,Legacy,California Legacy Survey Sample
24341,3.9142198,52.419865,0.10759,-0.14905,7.86,3.791956078,0.66,0.01536,24341,2000,4980022,12,24341,12,Legacy,California Legacy Survey Sample
24365,3.893818,28.148113,0.10033,-0.01138,7.87,2.636381683,0.83,0.00898,24365,2000,4980023,12,24365,12,Legacy,California Legacy Survey Sample
24451,4.0221176,76.15937,0.33201,-0.54751,8.25,7.231830775,1.14,0.06257,24451,2000,4980024,12,24451,12,Legacy,California Legacy Survey Sample
24496,3.907787,16.616054,0.21711,-0.16559,6.89,5.312431461,0.81,0.04836,24496,2000,4980025,12,24496,12,Legacy,California Legacy Survey Sample
245409,5.6086085,11.327866,-0.00256,-0.0576,8.89,8.609944375,1.44,0.0879,245409,2000,4980027,12,245409,12,Legacy,California Legacy Survey Sample
24727,3.9303729,-4.5268264,-0.01339,-0.05071,7,3.563002196,0.5,0.02054,24727,2000,4980028,12,24727,12,Legacy,California Legacy Survey Sample
24892,3.9412966,-25.18134,0.10683,-0.27982,6.9,3.955572093,0.9,0.02577,24892,2000,4980029,12,24892,12,Legacy,California Legacy Survey Sample
24916,3.9579725,-1.1594519,-0.18243,-0.13914,8,7.010788766,1.12,0.06341,24916,2000,4980030,12,24916,12,Legacy,California Legacy Survey Sample
25329,4.0541664,35.273276,1.73247,-1.36563,8.51,7.177591257,0.86,0.05414,25329,2000,4980032,12,25329,12,Legacy,California Legacy Survey Sample
25665,4.1597334,69.541393,0.0731,-0.29847,8,6.668794178,1,0.05417,25665,2000,4980033,12,25665,12,Legacy,California Legacy Survey Sample
25682,4.0751877,0.24557361,-0.2027,-0.35463,8.35,5.038294455,0.759999,0.02176,25682,2000,4980034,12,25682,12,Legacy,California Legacy Survey Sample
25825,4.1044799,15.69812,0.11853,-0.01959,7.82,4.473083336,0.59,0.02141,25825,2000,4980035,12,25825,12,Legacy,California Legacy Survey Sample
26151,4.1224232,-27.425658,-0.06289,-0.24244,8.5,5.191286151,0.84,0.02179,26151,2000,4980036,12,26151,12,Legacy,California Legacy Survey Sample
26161,4.1607933,31.652127,0.06563,0.07056,6.898,3.894637661,0.501,0.02508,26161,2000,4980037,12,26161,12,Legacy,California Legacy Survey Sample
265866,6.913599,33.268175,-0.72924,-0.39928,9.89,11.18222855,1.58,0.18132,265866,2000,4980039,12,265866,12,Legacy,California Legacy Survey Sample
26794,4.2417492,3.0220583,0.10573,0.27207,8.81,6.19705344,0.969999,0.03002,26794,2000,4980040,12,26794,12,Legacy,California Legacy Survey Sample
26965,4.2545334,-7.6528711,-2.23971,-3.42034,4.41,5.895956445,0.82,0.19824,26965,2000,4980041,12,26965,12,Legacy,California Legacy Survey Sample
28005,4.4568626,46.853154,0.08248,-0.30212,6.72,4.34652005,0.711,0.03352,28005,2000,4980043,12,28005,12,Legacy,California Legacy Survey Sample
281540,4.1032669,32.950862,0.68209,-0.83164,9.99,7.200830429,0.98,0.02768,281540,2000,4980044,12,281540,12,Legacy,California Legacy Survey Sample
28187,4.4232687,-35.675568,0.0539,-0.06538,7.8,4.704672317,0.599999,0.02404,28187,2000,4980045,12,28187,12,Legacy,California Legacy Survey Sample
283,0.12570583,-23.818719,0.31974,0.09209,8.7,6.139931656,0.8,0.03076,283,2000,4980047,12,283,12,Legacy,California Legacy Survey Sample
28343,4.4833681,21.922702,-0.06514,0.17556,8.35,8.05183523,1.38,0.08717,28343,2000,4980048,12,28343,12,Legacy,California Legacy Survey Sample
285968,4.7154936,18.958171,0.65978,-1.11466,9.97,10.09980455,1.51,0.10616,285968,2000,4980049,12,285968,12,Legacy,California Legacy Survey Sample
28946,4.5639993,5.3850186,-0.09005,-0.27927,7.93,5.79028995,0.79,0.03733,28946,2000,4980050,12,28946,12,Legacy,California Legacy Survey Sample
29461,4.649254,14.105579,0.10331,-0.02162,7.94,4.531360401,0.62,0.02081,29461,2000,4980051,12,29461,12,Legacy,California Legacy Survey Sample
29528,4.6601402,13.123099,0.23638,-0.14118,8.95,5.182492904,0.84,0.01764,29528,2000,4980052,12,29528,12,Legacy,California Legacy Survey Sample
29883,4.7265099,27.6874,0.05373,-0.26573,8.01,6.263479899,0.91,0.04474,29883,2000,4980053,12,29883,12,Legacy,California Legacy Survey Sample
30649,4.8620992,45.834157,0.37607,-0.5649,6.97,4.591331344,0.58,0.03344,30649,2000,4980054,12,30649,12,Legacy,California Legacy Survey Sample
30708,4.8581786,35.815139,0.02067,-0.11791,6.77,4.192211038,0.67,0.03051,30708,2000,4980055,12,30708,12,Legacy,California Legacy Survey Sample
3074A,0.56216836,-35.002078,-0.06033,-0.51677,6.4,3.606904425,0.62,0.02763,3074a,2000,4980056,12,3074A,12,Legacy,California Legacy Survey Sample
31253,4.9121263,12.352201,0.09223,-0.03995,7.14,3.485228548,0.53,0.01858,31253,2000,4980057,12,31253,12,Legacy,California Legacy Survey Sample
31412,4.9321893,4.6704269,0.13442,-0.1835,7.02,4.238661207,0.55,0.02778,31412,2000,4980058,12,31412,12,Legacy,California Legacy Survey Sample
31560,4.9283084,-28.563914,0.18757,-0.22755,8.12,6.848106107,1.08,0.05567,31560,2000,4980060,12,31560,12,Legacy,California Legacy Survey Sample
31966,5.0093875,14.38381,0.04045,0.05203,6.757,4.030462246,0.627,0.02849,31966,2000,4980061,12,31966,12,Legacy,California Legacy Survey Sample
32147,5.0136111,-5.7536753,0.55071,-1.10924,6.22,6.494213896,1.06,0.11346,32147,2000,4980062,12,32147,12,Legacy,California Legacy Survey Sample
32923,5.1241684,18.645052,0.53604,0.01851,5.01,4.007391994,0.65,0.06302,32923,2000,4980063,12,32923,12,Legacy,California Legacy Survey Sample
32963,5.1321568,26.327962,-0.06917,-0.06696,7.59,4.855061956,0.63,0.02838,32963,2000,4980064,12,32963,12,Legacy,California Legacy Survey Sample
33021,5.1273092,9.47178,-0.00561,-0.38236,6.17,3.911332726,0.62,0.03534,33021,2000,4980065,12,33021,12,Legacy,California Legacy Survey Sample
33636,5.1962358,4.4035394,0.18083,-0.13732,7.06,4.795703202,0.61,0.0352485,33636,2000,4980068,12,33636,12,Legacy,California Legacy Survey Sample
33793,5.1946052,-45.018407,6.50034,-5.72317,8.89,10.92491382,1.54,0.25526,33793,2000,4980069,12,33793,12,Legacy,California Legacy Survey Sample
34411,5.3190207,40.099052,0.51933,-0.66474,4.7,4.190333303,0.64,0.07908,34411,2000,4980070,12,34411,12,Legacy,California Legacy Survey Sample
34445,5.2947163,7.3533433,-0.00374,-0.14869,7.32,4.053720273,0.62,0.02222,34445,2000,4980071,12,34445,12,Legacy,California Legacy Survey Sample
34575,5.3721566,59.277912,0.2258,-0.28437,7.07,4.727394585,0.75,0.034,34575,2000,4980072,12,34575,12,Legacy,California Legacy Survey Sample
34721,5.3140201,-18.130051,0.38499,0.06132,5.96,3.97626331,0.58,0.04011,34721,2000,4980073,12,34721,12,Legacy,California Legacy Survey Sample
34745,5.3302886,2.5136108,0.03052,-0.09917,7,4.130929126,0.531,0.02668,34745,2000,4980074,12,34745,12,Legacy,California Legacy Survey Sample
35627,5.4314477,-6.3626792,-0.13203,-0.02118,7.5,3.677642235,0.52,0.0172,35627,2000,4980079,12,35627,12,Legacy,California Legacy Survey Sample
35974,5.4518487,-31.566172,-0.05722,0.03832,7.184,3.346439332,0.558,0.01708,35974,2000,4980081,12,35974,12,Legacy,California Legacy Survey Sample
36003,5.4739156,-3.4995553,-0.30666,-0.79719,7.64,7.073299489,1.12,0.07703,36003,2000,4980082,12,36003,12,Legacy,California Legacy Survey Sample
36308,5.5232072,12.556091,0.17235,-0.1362,8.4,5.635790157,0.814,0.028,36308,2000,4980083,12,36308,12,Legacy,California Legacy Survey Sample
36395,5.5242768,-3.6772289,0.76303,-2.09282,7.92,9.144105973,1.52,0.17572,36395,2000,4980084,12,36395,12,Legacy,California Legacy Survey Sample
3651,0.65605725,21.250472,-0.46109,-0.3709,5.8,5.571936251,0.92,0.09003,3651,2000,4980085,12,3651,12,Legacy,California Legacy Survey Sample
37008,5.6366282,51.44574,-0.54945,0.1058,7.73,6.168536398,0.83,0.04872,37008,2000,4980086,12,37008,12,Legacy,California Legacy Survey Sample
37124,5.6173573,20.730788,-0.07975,-0.41996,7.68,5.07138916,0.670001,0.03008,37124,2000,4980087,12,37124,12,Legacy,California Legacy Survey Sample
37213,5.5947454,-27.620828,0.02352,-0.21785,8.22,3.597734807,0.707,0.0119,37213,2000,4980088,12,37213,12,Legacy,California Legacy Survey Sample
3765,0.68035267,40.187173,0.3557,-0.66896,7.36,6.173392819,0.94,0.0579,3765,2000,4980089,12,3765,12,Legacy,California Legacy Survey Sample
377,0.14048486,6.616805,0.08726,-0.0009,7.61,4.650224141,0.63,0.0255885,377,2000,4980090,12,377,12,Legacy,California Legacy Survey Sample
3795,0.67578028,-23.804876,0.63552,-0.36328,6.14,3.861580709,0.7,0.03502,3795,2000,4980091,12,3795,12,Legacy,California Legacy Survey Sample
37962,5.6811019,-31.351108,-0.05803,-0.36531,7.85,5.01884917,0.65,0.02715,37962,2000,4980092,12,37962,12,Legacy,California Legacy Survey Sample
38230,5.7671905,37.284649,0.48701,-0.50972,7.36,5.793181346,0.829999,0.0486,38230,2000,4980093,12,38230,12,Legacy,California Legacy Survey Sample
38392,5.7407064,-22.421881,-0.3037,-0.358,6.15,6.037017404,0.94,0.09493,38392,2000,4980094,12,38392,12,Legacy,California Legacy Survey Sample
38529,5.7763644,1.1681933,-0.08005,-0.14179,5.938,2.967146999,0.77,0.0254583,38529,2000,4980095,12,38529,12,Legacy,California Legacy Survey Sample
38858,5.8097058,-4.0946478,0.06239,-0.23064,5.97,5.063639401,0.62,0.0658761,38858,2000,4980096,12,38858,12,Legacy,California Legacy Survey Sample
38A,0.094780833,45.809817,0.8856,-0.207,8.22,7.8696478,1.41,0.0851,38a,2000,4980097,12,38A,12,Legacy,California Legacy Survey Sample
38B,0.094754246,45.808174,0.87873,-0.15387,9.08,8.7296478,1.41,0.0851,38b,2000,4980098,12,38B,12,Legacy,California Legacy Survey Sample
39881,5.9342869,13.924912,0.37303,-0.48384,6.6,4.364557251,0.65,0.03572,39881,2000,4980099,12,39881,12,Legacy,California Legacy Survey Sample
40397,5.9726488,-4.6506678,0.07123,-0.20334,6.8,4.972386351,0.7,0.0431,40397,2000,4980100,12,40397,12,Legacy,California Legacy Survey Sample
40647,6.101589,69.47613,-0.12376,-0.05723,8.29,5.649918416,0.79,0.0296472,40647,2000,4980101,12,40647,12,Legacy,California Legacy Survey Sample
40979,6.0749842,44.260444,0.09505,-0.15223,6.746,4.131606274,0.522,0.03,40979,2000,4980102,12,40979,12,Legacy,California Legacy Survey Sample
41593,6.1112437,15.542106,-0.1223,-0.10329,6.76,5.814856999,0.814,0.06471,41593,2000,4980104,12,41593,12,Legacy,California Legacy Survey Sample
4203,0.74477836,20.448927,0.12525,-0.12399,8.68,4.224515638,0.73,0.01285,4203,2000,4980105,12,4203,12,Legacy,California Legacy Survey Sample
4208,0.74073619,-26.51568,0.31351,0.15,7.79,5.217187405,0.67,0.03058,4208,2000,4980106,12,4208,12,Legacy,California Legacy Survey Sample
42250,6.267411,70.781576,-0.01318,-0.44306,7.43,5.379189716,0.77,0.03889,42250,2000,4980107,12,42250,12,Legacy,California Legacy Survey Sample
4256,0.75135953,1.7855211,-0.04904,-0.57307,8.03,6.316713684,1,0.04543,4256,2000,4980108,12,4256,12,Legacy,California Legacy Survey Sample
42581,6.1762821,-21.864643,-0.13701,-0.71405,8.14,9.332614061,1.51,0.17319,42581,2000,4980109,12,42581,12,Legacy,California Legacy Survey Sample
42618,6.2001574,6.7830744,0.19643,-0.2534,6.87,5.050432576,0.63,0.04326,42618,2000,4980110,12,42618,12,Legacy,California Legacy Survey Sample
4307,0.75796886,-12.88081,-0.03225,-0.20568,6.15,3.633956579,0.61,0.03139,4307,2000,4980111,12,4307,12,Legacy,California Legacy Survey Sample
43745,6.2843331,-22.715229,0.12742,-0.25864,6.04,3.034905333,0.59,0.02506,43745,2000,4980113,12,43745,12,Legacy,California Legacy Survey Sample
43947,6.3278257,16.013249,-0.01748,-0.01434,6.632,4.432729199,0.513,0.03632,43947,2000,4980114,12,43947,12,Legacy,California Legacy Survey Sample
44420,6.3620933,-0.5391275,-0.00361,-0.15666,7.63,4.560710545,0.64,0.02433,44420,2000,4980115,12,44420,12,Legacy,California Legacy Survey Sample
44985,6.4222902,11.233248,-0.12271,-0.0557,7.02,4.431508836,0.52,0.03036,44985,2000,4980116,12,44985,12,Legacy,California Legacy Survey Sample
45067,6.4212628,-0.9458825,0.23829,-0.21803,5.9,3.3014723,0.53,0.03022,45067,2000,4980117,12,45067,12,Legacy,California Legacy Survey Sample
45184,6.4121888,-28.780112,-0.16483,-0.12068,6.37,4.654322458,0.64,0.04538,45184,2000,4980118,12,45184,12,Legacy,California Legacy Survey Sample
45350,6.479364,38.962963,-0.0438,-0.05345,7.88,4.431341833,0.74,0.02043,45350,2000,4980119,12,45350,12,Legacy,California Legacy Survey Sample
45588,6.4531572,-25.856496,-0.17152,-0.21583,6.07,3.693927247,0.54,0.03348,45588,2000,4980120,12,45588,12,Legacy,California Legacy Survey Sample
4614,0.81841422,57.815187,1.08707,-0.55973,3.45,4.57641715,0.58,0.16799,4614,2000,4980121,12,4614,12,Legacy,California Legacy Survey Sample
4614B,0.818475,57.81525,1.232,-0.577,7.51,8.63641715,1.39,0.16799,4614b,2000,4980122,12,4614B,12,Legacy,California Legacy Survey Sample
4628,0.80638256,5.280615,0.75806,-1.14126,5.75,6.386172096,0.88,0.13404,4628,2000,4980123,12,4628,12,Legacy,California Legacy Survey Sample
46375,6.5535066,5.4629256,0.11424,-0.09679,7.84,5.220533584,0.86,0.02993,46375,2000,4980124,12,46375,12,Legacy,California Legacy Survey Sample
47157,6.6254991,9.1442778,-0.05838,-0.08176,7.63,4.715697049,0.71,0.02613,47157,2000,4980125,12,47157,12,Legacy,California Legacy Survey Sample
4747,0.82410147,-23.212483,0.51674,0.11952,7.17,5.795063627,0.77,0.05309,4747,2000,4980127,12,4747,12,Legacy,California Legacy Survey Sample
47752,6.6876976,23.957715,0.20602,-0.27685,8.12,6.902039363,1.04,0.05707,47752,2000,4980128,12,47752,12,Legacy,California Legacy Survey Sample
48682,6.778983,43.577427,-0.00028,0.16549,5.252,4.135818183,0.55,0.0598086,48682,2000,4980129,12,48682,12,Legacy,California Legacy Survey Sample
48938,6.7477644,-27.341666,-0.00618,0.29389,6.43,4.305939225,0.56,0.0376,48938,2000,4980130,12,48938,12,Legacy,California Legacy Survey Sample
4915,0.85301336,-5.0392783,0.26227,-0.11918,6.76,5.039052472,0.64,0.04527,4915,2000,4980131,12,4915,12,Legacy,California Legacy Survey Sample
49674,6.8584768,40.867756,0.03496,-0.12285,8.1,5.050257482,0.71,0.02455,49674,2000,4980132,12,49674,12,Legacy,California Legacy Survey Sample
50281,6.8716806,-5.1737131,-0.54442,-0.0033,6.57,6.872355964,1.07,0.11494,50281,2000,4980133,12,50281,12,Legacy,California Legacy Survey Sample
50499,6.867229,-33.91556,-0.06902,0.06852,7.221,3.848578317,0.575,0.02116,50499,2000,4980134,12,50499,12,Legacy,California Legacy Survey Sample
50554,6.9118959,24.245559,-0.03729,-0.09636,6.86,4.401301528,0.532,0.03223,50554,2000,4980135,12,50554,12,Legacy,California Legacy Survey Sample
50639,6.8957873,-9.5154692,-0.05901,-0.046,7.06,4.054905333,0.51,0.02506,50639,2000,4980136,12,50639,12,Legacy,California Legacy Survey Sample
50692,6.9218521,25.375698,-0.03575,0.02514,5.76,4.573017748,0.561,0.05789,50692,2000,4980137,12,50692,12,Legacy,California Legacy Survey Sample
50806,6.8927619,-28.539794,0.28282,-0.44192,6.04,3.982479005,0.71,0.03877,50806,2000,4980138,12,50806,12,Legacy,California Legacy Survey Sample
51219,6.9428292,1.1620839,-0.00891,-0.57749,7.42,4.887290255,0.69,0.03115,51219,2000,4980139,12,51219,12,Legacy,California Legacy Survey Sample
51419,6.9699305,22.475887,0.04791,0.09853,6.94,5.017119764,0.6,0.04125,51419,2000,4980140,12,51419,12,Legacy,California Legacy Survey Sample
51866,7.0273857,48.378672,0.54646,-0.43093,8,6.449207046,0.99,0.04896,51866,2000,4980141,12,51866,12,Legacy,California Legacy Survey Sample
52265,7.0050101,-5.3671619,-0.11576,0.08035,6.301,3.992008046,0.56,0.0345304,52265,2000,4980142,12,52265,12,Legacy,California Legacy Survey Sample
52456,7.0265451,6.9268414,-0.03192,0.02763,8.16,5.901947091,0.85,0.03535,52456,2000,4980143,12,52456,12,Legacy,California Legacy Survey Sample
52711,7.0584608,29.337081,0.15572,-0.82799,5.93,4.52541287,0.6,0.05237,52711,2000,4980144,12,52711,12,Legacy,California Legacy Survey Sample
52919,7.0452549,-6.7992256,-0.20084,-0.31335,8.34,6.980550921,1.09,0.05347,52919,2000,4980145,12,52919,12,Legacy,California Legacy Survey Sample
531A,0.16425778,8.45315,0.0623,-0.022,9.2,4.96297039,0.900001,0.01421,531a,2000,4980147,12,531A,12,Legacy,California Legacy Survey Sample
531B,0.16434675,8.4531694,0.05625,-0.01126,8.4,4.16297039,0.9,0.01421,531b,2000,4980148,12,531B,12,Legacy,California Legacy Survey Sample
53665,7.0979917,-1.0204656,0.02687,-0.18605,7.27,3.234230576,0.47,0.01559,53665,2000,4980149,12,53665,12,Legacy,California Legacy Survey Sample
5372,0.93815767,52.491237,0.20253,0.00174,7.52,4.456059002,0.64,0.02439,5372,2000,4980150,12,5372,12,Legacy,California Legacy Survey Sample
5470,0.94450481,17.959841,0.09671,-0.0381,8.35,4.193960102,0.61,0.01475,5470,2000,4980152,12,5470,12,Legacy,California Legacy Survey Sample
55575,7.2639274,47.239964,0.02944,-0.1861,5.554,4.41963962,0.544,0.05931,55575,2000,4980153,12,55575,12,Legacy,California Legacy Survey Sample
56274,7.2641099,-13.049481,-0.5104,0.17734,7.79,5.18571624,0.57,0.03014,56274,2000,4980155,12,56274,12,Legacy,California Legacy Survey Sample
56303,7.2767856,1.8787681,0.06005,-0.11568,7.35,4.279817853,0.58,0.02432,56303,2000,4980156,12,56303,12,Legacy,California Legacy Survey Sample
58781,7.4641059,19.044795,0.11718,-0.06929,7.252,4.901075983,0.69,0.03387,58781,2000,4980157,12,58781,12,Legacy,California Legacy Survey Sample
60491,7.5739349,-6.8966778,-0.08368,-0.04315,8.16,6.187602617,0.860001,0.04032,60491,2000,4980158,12,60491,12,Legacy,California Legacy Survey Sample
6101,1.0401601,5.061491,0.34003,0.22112,8.31,6.652395515,1.008,0.04661,6101,2000,4980159,12,6101,12,Legacy,California Legacy Survey Sample
61606,7.6664801,-3.5975072,0.06966,-0.27795,7.2,6.439096736,0.95,0.07044,61606,2000,4980160,12,61606,12,Legacy,California Legacy Survey Sample
62613,7.9381195,80.265542,-0.47571,0.08929,6.56,5.402080441,0.73,0.05867,62613,2000,4980161,12,62613,12,Legacy,California Legacy Survey Sample
63754,7.8292398,-20.207629,-0.03511,-0.12935,6.548,2.982526765,0.545,0.01936,63754,2000,4980162,12,63754,12,Legacy,California Legacy Survey Sample
65277,7.9660517,-0.8144175,-0.15643,0.003,8.12,6.909256718,1.02,0.05726,65277,2000,4980164,12,65277,12,Legacy,California Legacy Survey Sample
65430,7.9927595,20.843887,0.18046,-0.54437,7.7,5.877921332,0.83,0.04321,65430,2000,4980165,12,65430,12,Legacy,California Legacy Survey Sample
6558,1.1071443,-0.74945056,0.06716,-0.03679,8.21,3.871298448,0.55,0.01356,6558,2000,4980166,12,6558,12,Legacy,California Legacy Survey Sample
65583,8.0089247,29.212356,-0.17114,-1.16422,6.94,5.813314613,0.77,0.05952,65583,2000,4980167,12,65583,12,Legacy,California Legacy Survey Sample
66171,8.1362619,71.924431,-0.23789,-0.44836,8.2,4.826551859,0.62,0.02115,66171,2000,4980168,12,66171,12,Legacy,California Legacy Survey Sample
66428,8.0579626,-1.1627089,-0.06885,-0.2077,8.25,4.546774637,0.715,0.01817,66428,2000,4980169,12,66428,12,Legacy,California Legacy Survey Sample
6734,1.13324,1.9930419,0.1434,-0.43286,6.46,3.125220149,0.85,0.02153,6734,2000,4980170,12,6734,12,Legacy,California Legacy Survey Sample
67458,8.1168118,-29.402937,0.3396,-0.35469,6.81,4.769772775,0.6,0.03908,67458,2000,4980171,12,67458,12,Legacy,California Legacy Survey Sample
67767,8.1742171,25.507334,-0.07182,-0.34807,5.73,2.614708786,0.81,0.02382,67767,2000,4980172,12,67767,12,Legacy,California Legacy Survey Sample
68017,8.1940678,32.45713,-0.46067,-0.64463,6.81,5.126148173,0.69,0.04605,68017,2000,4980173,12,68017,12,Legacy,California Legacy Survey Sample
68168,8.1969969,16.523862,-0.04071,-0.25852,7.23,4.575426496,0.79,0.02945,68168,2000,4980174,12,68168,12,Legacy,California Legacy Survey Sample
6872A,1.1687458,51.746685,-0.07751,-0.01139,8.06,3.664514088,0.41,0.01321,6872a,2000,4980175,12,6872A,12,Legacy,California Legacy Survey Sample
6872B,1.1686611,51.742702,-0.07801,-0.01414,8.53,3.870929309,0.87,0.0117,6872b,2000,4980176,12,6872B,12,Legacy,California Legacy Survey Sample
68978,8.2262494,-31.735381,-0.33451,0.15251,6.75,4.589834534,0.61,0.03698,68978,2000,4980177,12,68978,12,Legacy,California Legacy Survey Sample
68988,8.3061592,61.460722,0.12833,0.03173,8.21,4.362244607,0.62,0.017,68988,2000,4980178,12,68988,12,Legacy,California Legacy Survey Sample
69809,8.3203857,14.200682,0.03538,0.0255,7.86,4.340033347,0.64,0.01977,69809,2000,4980179,12,69809,12,Legacy,California Legacy Survey Sample
71334,8.430421,-29.93059,0.13922,-0.29138,7.82,4.873042713,0.67,0.02574,71334,2000,4980180,12,71334,12,Legacy,California Legacy Survey Sample
71479,8.4597573,-5.1486347,-0.12504,-0.0799,7.19,4.081080749,0.59,0.02389,71479,2000,4980181,12,71479,12,Legacy,California Legacy Survey Sample
71881,8.531954,50.616693,-0.08202,-0.33897,7.43,4.379372792,0.630001,0.02454,71881,2000,4980182,12,71881,12,Legacy,California Legacy Survey Sample
72659,8.5675526,-1.5682175,-0.11375,-0.0983,7.48,3.926829758,0.57,0.01947,72659,2000,4980183,12,72659,12,Legacy,California Legacy Survey Sample
72673,8.5476377,-31.500853,-1.11359,0.76174,6.38,5.953037839,0.79,0.08215,72673,2000,4980184,12,72673,12,Legacy,California Legacy Survey Sample
73344,8.6459866,23.686277,-0.04709,-0.14845,6.89,4.165747606,0.580908,0.02852,73344,2000,4980186,12,73344,12,Legacy,California Legacy Survey Sample
73667,8.6641088,11.522673,-0.10935,-0.4999,7.64,6.301164401,0.83,0.05398,73667,2000,4980188,12,73667,12,Legacy,California Legacy Survey Sample
74156,8.7069784,4.5780975,0.02496,-0.20048,7.62,3.570257089,0.54,0.01549,74156,2000,4980189,12,74156,12,Legacy,California Legacy Survey Sample
75732,8.8766142,28.330819,-0.48546,-0.2344,5.95,5.460014457,0.87,0.0798,75732,2000,4980190,12,75732,12,Legacy,California Legacy Survey Sample
