,time_utc,18_evening,12_evening,6_evening,18_morning,12_morning,6_morning
2023-09-08,2023-09-08,2460195.740135239,2460195.722032231,2460195.704077761,2460196.1207211986,2460196.1388290864,2460196.156790508
2023-09-09,2023-09-09,2460196.7394516617,2460196.7213752125,2460196.7034422033,2460197.12092545,2460197.139005687,2460197.1569466316
2023-09-10,2023-09-10,2460197.7387677706,2460197.720718604,2460197.7028046525,2460198.1211264282,2460198.1391800013,2460198.157101333
2023-09-11,2023-09-11,2460198.738083883,2460198.72006106,2460198.702165397,2460199.1213242332,2460199.13935214,2460199.1572547327
2023-09-12,2023-09-12,2460199.737400311,2460199.719402877,2460199.7015247233,2460200.121518968,2460200.1395222144,2460200.1574069527
2023-09-13,2023-09-13,2460200.7367173643,2460200.7187443515,2460200.700883675,2460201.121710738,2460201.1396903377,2460201.1575581147
2023-09-14,2023-09-14,2460201.736035349,2460201.7180857765,2460201.7002419834,2460202.1218996514,2460202.139856624,2460202.157708342
2023-09-15,2023-09-15,2460202.7353545683,2460202.7174274432,2460202.6995996134,2460203.1220858176,2460203.14002119,2460203.1578575647
2023-09-16,2023-09-16,2460203.734675963,2460203.716769642,2460203.6989568444,2460204.1222693506,2460204.140184155,2460204.1580061195
2023-09-17,2023-09-17,2460204.7340003876,2460204.716112661,2460204.6983139566,2460205.1224503675,2460205.14034564,2460205.158154148
2023-09-18,2023-09-18,2460205.7333267923,2460205.715456791,2460205.697671232,2460206.122628991,2460206.140505771,2460206.158301781
2023-09-19,2023-09-19,2460206.732655476,2460206.7148023206,2460206.6970289527,2460207.122805347,2460207.140664677,2460207.1584491516
2023-09-20,2023-09-20,2460207.7319867373,2460207.714150483,2460207.696387405,2460208.1229795697,2460208.1408224935,2460208.1585963983
2023-09-21,2023-09-21,2460208.7313208785,2460208.7135005672,2460208.695746879,2460209.1231518,2460209.140979364,2460209.1587436674
2023-09-22,2023-09-22,2460209.7306582066,2460209.7128528156,2460209.6951076714,2460210.123322189,2460210.141135439,2460210.1588911107
2023-09-23,2023-09-23,2460210.729999032,2460210.7122075334,2460210.6944701746,2460211.123490898,2460211.1412908793,2460211.159038891
2023-09-24,2023-09-24,2460211.729343671,2460211.7115650345,2460211.693834806,2460212.123658102,2460212.141445859,2460212.1591871823
2023-09-25,2023-09-25,2460212.728692448,2460212.710925639,2460212.6932015773,2460213.123823991,2460213.1416005665,2460213.1593361734
2023-09-26,2023-09-26,2460213.728045904,2460213.7102896776,2460213.6925708163,2460214.1239887737,2460214.141755207,2460214.159486068
2023-09-27,2023-09-27,2460214.727404824,2460214.7096574856,2460214.6919428585,2460215.1241526757,2460215.141910005,2460215.159637088
2023-09-28,2023-09-28,2460215.726768755,2460215.7090294054,2460215.6913180472,2460216.124315757,2460216.1420651977,2460216.15978947
2023-09-29,2023-09-29,2460216.726138041,2460216.7084057815,2460216.6906967293,2460217.124478482,2460217.142221034,2460217.1599434596
2023-09-30,2023-09-30,2460217.725513027,2460217.70778706,2460217.6900792504,2460218.124641119,2460218.1423777663,2460218.160099304
2023-10-01,2023-10-01,2460218.7248940547,2460218.707173536,2460218.6894659568,2460219.124803919,2460219.1425356404,2460219.160257246
2023-10-02,2023-10-02,2460219.724281458,2460219.706565383,2460219.688857188,2460220.1249671225,2460220.142694891,2460220.1604175144
2023-10-03,2023-10-03,2460220.723675565,2460220.7059629317,2460220.688253279,2460221.125130957,2460221.142855739,2460221.1605803254
2023-10-04,2023-10-04,2460221.723076694,2460221.7053665076,2460221.687654406,2460222.125295637,2460222.1430183933,2460222.1607458806
2023-10-05,2023-10-05,2460222.722485155,2460222.704776426,2460222.6870607818,2460223.125461366,2460223.143183047,2460223.1609143666
2023-10-06,2023-10-06,2460223.7219012473,2460223.7041929928,2460223.686472882,2460224.1256283345,2460224.1433498836,2460224.16108596
2023-10-07,2023-10-07,2460224.721325288,2460224.703616507,2460224.685891013,2460225.1257967264,2460225.1435190775,2460225.161260826
2023-10-08,2023-10-08,2460225.7207575436,2460225.7030472597,2460225.6853154753,2460226.125966718,2460226.143690795,2460226.161439122
2023-10-09,2023-10-09,2460226.7201981773,2460226.7024855358,2460226.684746562,2460227.126138478,2460227.143865195,2460227.161620997
2023-10-10,2023-10-10,2460227.7196474588,2460227.7019316116,2460227.68418456,2460228.1263121692,2460228.144042428,2460228.1618065904
2023-10-11,2023-10-11,2460228.71910565,2460228.7013857574,2460228.683629751,2460229.1264879475,2460229.144222637,2460229.1619960344
2023-10-12,2023-10-12,2460229.7185730063,2460229.7008478274,2460229.6830824106,2460230.126665962,2460230.1444060574,2460230.162189453
2023-10-13,2023-10-13,2460230.7180497725,2460230.7003183765,2460230.6825428074,2460231.126846355,2460231.1445928137,2460231.1623869617
2023-10-14,2023-10-14,2460231.7175361877,2460231.6997976894,2460231.682011204,2460232.127029263,2460232.1447829683,2460232.1625886676
2023-10-15,2023-10-15,2460232.7170324815,2460232.6992860106,2460232.681487856,2460233.127214815,2460233.144976636,2460233.16279467
2023-10-16,2023-10-16,2460233.716538877,2460233.6987835797,2460233.6809726106,2460234.127403134,2460234.1451739236,2460234.1630050596
2023-10-17,2023-10-17,2460234.7160555907,2460234.6982906284,2460234.6804655953,2460235.127594338,2460235.145374932,2460235.16321992
2023-10-18,2023-10-18,2460235.715582832,2460235.6978073856,2460235.6799675156,2460236.127788541,2460236.145579758,2460236.1634393306
2023-10-19,2023-10-19,2460236.7151208115,2460236.697334078,2460236.679478618,2460237.127985856,2460237.1457884954,2460237.1636633663
2023-10-20,2023-10-20,2460237.714669631,2460237.696870932,2460237.6789991455,2460238.1281863954,2460238.146001238,2460238.163892101
2023-10-21,2023-10-21,2460238.7142291907,2460238.6964181736,2460238.6785293464,2460239.1283902754,2460239.146218081,2460239.16412561
2023-10-22,2023-10-22,2460239.7138000615,2460239.695976034,2460239.678069471,2460240.128597616,2460240.1464391244,2460240.1643639724
2023-10-23,2023-10-23,2460240.713382459,2460240.6955447467,2460240.6776197758,2460241.1288085477,2460241.1466644756,2460241.1646077028
2023-10-24,2023-10-24,2460241.712976604,2460241.6951245507,2460241.6771805217,2460242.1290232074,2460242.1468942505,2460242.164856668
2023-10-25,2023-10-25,2460242.7125827204,2460242.6947156894,2460242.6767519745,2460243.1292417436,2460243.147128574,2460243.1651108176
2023-10-26,2023-10-26,2460243.712201036,2460243.694317776,2460243.676334406,2460244.1294643153,2460244.1473675813,2460244.1653702618
2023-10-27,2023-10-27,2460244.7118317783,2460244.6939314986,2460244.6759280865,2460245.1296910853,2460245.147611411,2460245.165635116
2023-10-28,2023-10-28,2460245.7114751744,2460245.6935572755,2460245.67553329,2460246.129922219,2460246.1478602034,2460246.1659054947
2023-10-29,2023-10-29,2460246.7111314484,2460246.693195356,2460246.6751502864,2460247.130157877,2460247.1481140926,2460247.166181506
2023-10-30,2023-10-30,2460247.7108008163,2460247.692845983,2460247.6747793416,2460248.130398208,2460248.1483732006,2460248.1664632447
2023-10-31,2023-10-31,2460248.710483488,2460248.692509393,2460248.6744204853,2460249.1306433454,2460249.1486376333,2460249.166750788
2023-11-01,2023-11-01,2460249.7101796605,2460249.6921858108,2460249.674073355,2460250.1308934474,2460250.148907478,2460250.167044194
2023-11-02,2023-11-02,2460250.709889518,2460250.6918754503,2460250.673739025,2460251.131149058,2460251.1491828016,2460251.167343499
2023-11-03,2023-11-03,2460251.7096132315,2460251.691578511,2460251.673417726,2460252.131409807,2460252.1494636526,2460252.1676487196
2023-11-04,2023-11-04,2460252.7093509557,2460252.691295179,2460252.6731096753,2460253.131675755,2460253.149750062,2460253.1679598535
2023-11-05,2023-11-05,2460253.7091028322,2460253.691025627,2460253.672815077,2460254.131946947,2460254.1500420403,2460254.1682768795
2023-11-06,2023-11-06,2460254.708868986,2460254.690770012,2460254.6725341207,2460255.13222341,2460255.1503395843,2460255.1685997583
2023-11-07,2023-11-07,2460255.708649528,2460255.690528478,2460255.672266984,2460256.132505156,2460256.150642672,2460256.1689284323
2023-11-08,2023-11-08,2460256.7084445558,2460256.6903011543,2460256.6720138295,2460257.1327921827,2460257.1509512654,2460257.169262828
2023-11-09,2023-11-09,2460257.708254149,2460257.690088156,2460257.6717748083,2460258.133084469,2460258.151266097,2460258.1696028537
2023-11-10,2023-11-10,2460258.7080783746,2460258.6898895847,2460258.671550056,2460259.1333819786,2460259.1515865205,2460259.169948399
2023-11-11,2023-11-11,2460259.707916934,2460259.6897055223,2460259.671339691,2460260.133684657,2460260.151912277,2460260.1702993354
2023-11-12,2023-11-12,2460260.707770166,2460260.6895360346,2460260.671143817,2460261.1339924294,2460261.152243256,2460261.1706555123
2023-11-13,2023-11-13,2460261.707638145,2460261.6893811696,2460261.670962518,2460262.1343052043,2460262.1525793266,2460262.171016761
2023-11-14,2023-11-14,2460262.7075208677,2460262.689240958,2460262.670795863,2460263.134622872,2460263.1529203397,2460263.1713838824
2023-11-15,2023-11-15,2460263.7074183146,2460263.689115416,2460263.6706439056,2460264.134945307,2460264.1532661314,2460264.171756238
2023-11-16,2023-11-16,2460264.707330453,2460264.6890045446,2460264.670506687,2460265.13527237,2460265.153616523,2460265.1721331067
2023-11-17,2023-11-17,2460265.7072572387,2460265.6889083367,2460265.6703842385,2460266.1356039136,2460266.1539713256,2460266.1725142575
2023-11-18,2023-11-18,2460266.70719862,2460266.6888267766,2460266.6702765836,2460267.135939782,2460267.1543303444,2460267.1728994525
2023-11-19,2023-11-19,2460267.707154541,2460267.688759845,2460267.6701837434,2460268.1362798195,2460268.1546933833,2460268.173288453
2023-11-20,2023-11-20,2460268.707124942,2460268.68870752,2460268.670105735,2460269.1366238697,2460269.1550602447,2460269.1736810193
2023-11-21,2023-11-21,2460269.7071097624,2460269.688669776,2460269.670042573,2460270.1369717787,2460270.155430736,2460270.174076917
2023-11-22,2023-11-22,2460270.7071089395,2460270.688646588,2460270.6699942723,2460271.137323399,2460271.15580467,2460271.1744759167
2023-11-23,2023-11-23,2460271.7071224106,2460271.6886379295,2460271.6699608453,2460272.137678876,2460272.1561818616,2460272.174877792
2023-11-24,2023-11-24,2460272.70715011,2460272.6886437708,2460272.6699423008,2460273.1380385943,2460273.1565621295,2460273.1752823214
2023-11-25,2023-11-25,2460273.707191967,2460273.6886640773,2460273.669938643,2460274.1384016136,2460274.156945291,2460274.175689281
2023-11-26,2023-11-26,2460274.707247905,2460274.6886988077,2460274.6699498687,2460275.1387677803,2460275.157331156,2460275.176098442
2023-11-27,2023-11-27,2460275.7073178384,2460275.688747912,2460275.669975967,2460276.1391369314,2460276.1577195316,2460276.176509566
2023-11-28,2023-11-28,2460276.7074016724,2460276.688811331,2460276.670016915,2460277.1395088886,2460277.1581117217,2460277.176922401
2023-11-29,2023-11-29,2460277.7074992964,2460277.6888889894,2460277.6700726766,2460278.139883458,2460278.1585059953,2460278.1773366793
2023-11-30,2023-11-30,2460278.707610586,2460278.688980798,2460278.6701432,2460279.1402604263,2460279.1589021017,2460279.1777521144
2023-12-01,2023-12-01,2460279.707735399,2460279.689086649,2460279.6702284147,2460280.1406395608,2460280.1592997713,2460280.1781699653
2023-12-02,2023-12-02,2460280.7078735726,2460280.689206416,2460280.6703282315,2460281.1410206086,2460281.1596987164,2460281.1785888546
2023-12-03,2023-12-03,2460281.7080249265,2460281.6893399516,2460281.6704425393,2460282.1414033,2460282.160098633,2460282.1790079484
2023-12-04,2023-12-04,2460282.7081888122,2460282.689487091,2460282.670571209,2460283.1417873483,2460283.160499199,2460283.1794268885
2023-12-05,2023-12-05,2460283.7083653137,2460283.689647646,2460283.670714088,2460284.1421724483,2460284.160900077,2460284.1798453038
2023-12-06,2023-12-06,2460284.708554288,2460284.689821413,2460284.670871005,2460285.1425582794,2460285.161300916,2460285.1802628096
2023-12-07,2023-12-07,2460285.7087554787,2460285.690008166,2460285.671041768,2460286.142944507,2460286.1617013505,2460286.180679009
2023-12-08,2023-12-08,2460286.7089686124,2460286.6902076597,2460286.6712261643,2460287.143330779,2460287.1621010015,2460287.181093493
2023-12-09,2023-12-09,2460287.7091933945,2460287.69041963,2460287.671423959,2460288.1437167297,2460288.162499475,2460288.1815058393
2023-12-10,2023-12-10,2460288.709429512,2460288.69064379,2460288.671634894,2460289.144101975,2460289.162896361,2460289.1819156134
2023-12-11,2023-12-11,2460289.7096766275,2460289.6908798288,2460289.6718586856,2460290.1444867705,2460290.163291238,2460290.182322366
2023-12-12,2023-12-12,2460290.709934387,2460290.691127415,2460290.672095028,2460291.1448707012,2460291.1636836655,2460291.1827256377
2023-12-13,2023-12-13,2460291.7102024117,2460291.6913861926,2460291.672343591,2460292.145252666,2460292.164073193,2460292.1831249557
2023-12-14,2023-12-14,2460292.7104803086,2460292.69165579,2460292.6726040235,2460293.1456322176,2460293.1644594856,2460293.18351984
2023-12-15,2023-12-15,2460293.710767672,2460293.6919358186,2460293.6728759576,2460294.1460089036,2460294.1648434526,2460294.1839098074
2023-12-16,2023-12-16,2460294.711064089,2460294.692225884,2460294.6731590177,2460295.14638227,2460295.1652231007,2460295.1842943807
2023-12-17,2023-12-17,2460295.711369148,2460295.692525589,2460295.673452822,2460296.1467518713,2460296.165597972,2460296.184673675
2023-12-18,2023-12-18,2460296.7116824426,2460296.69283454,2460296.673756992,2460297.1471172743,2460297.165967623,2460297.1850480502
2023-12-19,2023-12-19,2460297.712003572,2460297.6931523466,2460297.67407115,2460298.1474780594,2460298.1663316265,2460298.1854156363
2023-12-20,2023-12-20,2460298.7123321444,2460298.693478626,2460298.674394921,2460299.1478338246,2460299.1666895766,2460299.1857760213
2023-12-21,2023-12-21,2460299.712667777,2460299.6938130017,2460299.674726703,2460300.148184186,2460300.167041085,2460300.1861288156
2023-12-22,2023-12-22,2460300.7130100965,2460300.6941551026,2460300.675066761,2460301.148528772,2460301.167385782,2460301.1864736485
2023-12-23,2023-12-23,2460301.713358736,2460301.694504564,2460301.675415274,2460302.148867226,2460302.1677233116,2460302.186810168
2023-12-24,2023-12-24,2460302.713713336,2460302.6948600365,2460302.6757718846,2460303.1491992013,2460303.1680533313,2460303.1871380354
2023-12-25,2023-12-25,2460303.714073543,2460303.695221572,2460303.676136237,2460304.1495243586,2460304.1683755075,2460304.187456924
2023-12-26,2023-12-26,2460304.7144390075,2460304.6955893617,2460304.6765079764,2460305.1498423624,2460305.1686895126,2460305.1877665156
2023-12-27,2023-12-27,2460305.7148092263,2460305.695963052,2460305.676886744,2460306.15015288,2460306.1689950237,2460306.1880664965
2023-12-28,2023-12-28,2460306.7151828534,2460306.6963422904,2460306.6772721796,2460307.1504555824,2460307.1692917217,2460307.1883565607
2023-12-29,2023-12-29,2460307.7155606737,2460307.696726722,2460307.67766392,2460308.1507501393,2460308.16957929,2460308.1886364054
2023-12-30,2023-12-30,2460308.715942341,2460308.69711599,2460308.6780615943,2460309.1510363235,2460309.169857414,2460309.1889057322
2023-12-31,2023-12-31,2460309.7163275057,2460309.6975097302,2460309.6784648276,2460310.1513145557,2460310.1701257825,2460310.1891642474
2024-01-01,2024-01-01,2460310.7167158173,2460310.6979075773,2460310.6788732377,2460311.151583616,2460311.170384088,2460311.1894116635
2024-01-02,2024-01-02,2460311.7171069235,2460311.6983091617,2460311.679286437,2460312.1518431823,2460312.1706320276,2460312.189647699
2024-01-03,2024-01-03,2460312.7175004706,2460312.69871411,2460312.679704034,2460313.1520929313,2460313.170869302,2460313.189872077
2024-01-04,2024-01-04,2460313.7178961025,2460313.699122046,2460313.6801256277,2460314.1523325457,2460314.1710956176,2460314.1900845305
2024-01-05,2024-01-05,2460314.7182934647,2460314.6995325917,2460314.680550818,2460315.152561714,2460315.1713113906,2460315.1902847993
2024-01-06,2024-01-06,2460315.718692202,2460315.699945367,2460315.680979198,2460316.152780126,2460316.171515765,2460316.19047263
2024-01-07,2024-01-07,2460316.719091956,2460316.700359986,2460316.6814093245,2460317.152987475,2460317.171708273,2460317.1906477734
2024-01-08,2024-01-08,2460317.719492366,2460317.7007760606,2460317.6818406344,2460318.153183458,2460318.17188864,2460318.1908099884
2024-01-09,2024-01-09,2460318.719893066,2460318.701193195,2460318.6822738727,2460319.153367771,2460319.1720565944,2460319.1909590354
2024-01-10,2024-01-10,2460319.720293687,2460319.7016098974,2460319.682708608,2460320.153540111,2460320.172211865,2460320.1910946774
2024-01-11,2024-01-11,2460320.720693855,2460320.7020262517,2460320.683144403,2460321.1537001766,2460321.172354184,2460321.191216682
2024-01-12,2024-01-12,2460321.7210931946,2460321.702442458,2460321.6835808177,2460322.1538476693,2460322.1724832878,2460322.191325064
2024-01-13,2024-01-13,2460322.7214912907,2460322.702858116,2460322.684017414,2460323.153982303,2460323.172598925,2460323.1914195768
2024-01-14,2024-01-14,2460323.721886605,2460323.7032728386,2460323.684453768,2460324.15410381,2460324.1727008643,2460324.191499739
2024-01-15,2024-01-15,2460324.722280052,2460324.703686258,2460324.684889472,2460325.1542119463,2460325.1727889,2460325.191565383
2024-01-16,2024-01-16,2460325.7226713262,2460325.70409803,2460325.685324142,2460326.1543065007,2460326.1728628566,2460326.191616375
2024-01-17,2024-01-17,2460326.7230601483,2460326.704507837,2460326.6857574196,2460327.1543872906,2460327.1729225917,2460327.1916526123
2024-01-18,2024-01-18,2460327.7234462677,2460327.704915388,2460327.6861889707,2460328.154454166,2460328.1729679946,2460328.1916740243
2024-01-19,2024-01-19,2460328.72382946,2460328.705320419,2460328.6866184887,2460329.154507004,2460329.1729989806,2460329.191680569
2024-01-20,2024-01-20,2460329.7242095247,2460329.7057226878,2460329.687045689,2460330.154545706,2460330.1730154916,2460330.1916722297
2024-01-21,2024-01-21,2460330.7245862843,2460330.706121976,2460330.68747031,2460331.154570194,2460331.173017489,2460331.1916490076
2024-01-22,2024-01-22,2460331.724959581,2460331.7065180857,2460331.6878921087,2460332.1545804082,2460332.1730049527,2460332.191610926
2024-01-23,2024-01-23,2460332.7253292776,2460332.7069108365,2460332.6883091372,2460333.1545763067,2460333.172977879,2460333.191558021
2024-01-24,2024-01-24,2460333.7256952515,2460333.7073000674,2460333.688722838,2460334.1545578586,2460334.1729362775,2460334.191490343
2024-01-25,2024-01-25,2460334.7260573963,2460334.7076856294,2460334.6891331463,2460335.154525047,2460335.172880169,2460335.191407954
2024-01-26,2024-01-26,2460335.7264156197,2460335.708067343,2460335.689539888,2460336.154477865,2460336.1728095864,2460336.191310926
2024-01-27,2024-01-27,2460336.72676984,2460336.708443898,2460336.6899429015,2460337.1544163167,2460337.1727245715,2460337.1911996505
2024-01-28,2024-01-28,2460337.7271199864,2460337.7088164613,2460337.6903420365,2460338.154340414,2460338.1726251747,2460338.1910741027
2024-01-29,2024-01-29,2460338.7274659984,2460338.7091849335,2460338.6907371534,2460339.1542501785,2460339.1725114547,2460339.1909342282
2024-01-30,2024-01-30,2460339.7278078226,2460339.709549224,2460339.6911281184,2460340.1541456394,2460340.17238348,2460340.19078013
2024-01-31,2024-01-31,2460340.7281454136,2460340.7099092505,2460340.69151481,2460341.1540268348,2460341.1722413236,2460341.190611919
2024-02-01,2024-02-01,2460341.7284779926,2460341.710264938,2460341.691897112,2460342.1538938098,2460342.1720850696,2460342.1904297112
2024-02-02,2024-02-02,2460342.728806197,2460342.7106162175,2460342.692274915,2460343.153746617,2460343.1719148066,2460343.1902336306
2024-02-03,2024-02-03,2460343.7291301126,2460343.710963026,2460343.692648118,2460344.1535853157,2460344.17173063,2460344.190023806
2024-02-04,2024-02-04,2460344.7294497187,2460344.711305306,2460344.693016623,2460345.153409971,2460345.1715326407,2460345.1898003723
2024-02-05,2024-02-05,2460345.729764996,2460345.711643001,2460345.6933803363,2460346.153220651,2460346.1713209427,2460346.189563466
2024-02-06,2024-02-06,2460346.730075926,2460346.7119760565,2460346.693739164,2460347.1530174273,2460347.1710957666,2460347.1893132245
2024-02-07,2024-02-07,2460347.7303824867,2460347.712304414,2460347.6940930127,2460348.1528003705,2460348.170857608,2460348.189049785
2024-02-08,2024-02-08,2460348.730684652,2460348.7126280125,2460348.694441783,2460349.15256955,2460349.170606062,2460349.188773282
2024-02-09,2024-02-09,2460349.7309823907,2460349.7129467875,2460349.6947848722,2460350.152325034,2460350.1703412267,2460350.188483846
2024-02-10,2024-02-10,2460350.7312756674,2460350.7132606674,2460350.6951221097,2460351.1520668967,2460351.1700632074,2460351.188181617
2024-02-11,2024-02-11,2460351.7315644645,2460351.7135696043,2460351.6954540443,2460352.1517951963,2460352.1697720867,2460352.1878667064
2024-02-12,2024-02-12,2460352.731848758,2460352.713873542,2460352.6957805855,2460353.1515100286,2460353.1694679894,2460353.1875392725
2024-02-13,2024-02-13,2460353.732128554,2460353.7141724527,2460353.696101675,2460354.151211504,2460354.169151053,2460354.1871994827
2024-02-14,2024-02-14,2460354.7324038767,2460354.714466333,2460354.696417277,2460355.1508999392,2460355.168821438,2460355.186847528
2024-02-15,2024-02-15,2460355.732674777,2460355.714755202,2460355.696727382,2460356.150575653,2460356.168479327,2460356.1864836197
2024-02-16,2024-02-16,2460356.732941326,2460356.7150385273,2460356.6970320037,2460357.15023846,2460357.168124923,2460357.186107989
2024-02-17,2024-02-17,2460357.7332036155,2460357.7153169774,2460357.6973311785,2460358.149888551,2460358.1677584453,2460358.185720882
2024-02-18,2024-02-18,2460358.7334617553,2460358.715590657,2460358.6976249623,2460359.1495261327,2460359.167380126,2460359.1853225566
2024-02-19,2024-02-19,2460359.733715871,2460359.7158596665,2460359.6979134297,2460360.149151424,2460360.166990209,2460360.1849132814
2024-02-20,2024-02-20,2460360.7339661005,2460360.7161241197,2460360.69819667,2460361.148764652,2460361.1665889453,2460361.1844934924
2024-02-21,2024-02-21,2460361.7342125955,2460361.716384145,2460361.6984747876,2460362.1483660545,2460362.1661765967,2460362.1840640893
2024-02-22,2024-02-22,2460362.7344555166,2460362.7166398806,2460362.6987478975,2460363.1479558744,2460363.165753428,2460363.1836245405
2024-02-23,2024-02-23,2460363.7346950346,2460363.7168914746,2460363.6990161277,2460364.147534363,2460364.165319712,2460364.183175136
2024-02-24,2024-02-24,2460364.734931296,2460364.717139085,2460364.699279614,2460365.1471017767,2460365.164875725,2460365.1827161675
2024-02-25,2024-02-25,2460365.7351643485,2460365.7173828753,2460365.6995385014,2460366.1466583754,2460366.164421758,2460366.1822479325
2024-02-26,2024-02-26,2460366.735394591,2460366.717623016,2460366.699792941,2460367.1462044264,2460367.163958635,2460367.1817707303
2024-02-27,2024-02-27,2460367.735622216,2460367.7178596808,2460367.700043089,2460368.1457401975,2460368.163486033,2460368.181284862
2024-02-28,2024-02-28,2460368.735847419,2460368.718093048,2460368.7002891074,2460369.145265962,2460369.163004237,2460369.1807906306
2024-02-29,2024-02-29,2460369.7360703964,2460369.718323296,2460369.700531157,2460370.1447819946,2460370.162513535,2460370.18028834
2024-03-01,2024-03-01,2460370.736291344,2460370.7185506043,2460370.7007694035,2460371.144288575,2460371.1620142153,2460371.179778294
2024-03-02,2024-03-02,2460371.736510455,2460371.718775152,2460371.7010040106,2460372.1437860965,2460372.1615065685,2460372.1792607983
2024-03-03,2024-03-03,2460372.7367279227,2460372.718997116,2460372.7012351416,2460373.143274634,2460373.160990883,2460373.1787361545
2024-03-04,2024-03-04,2460373.736943932,2460373.719216668,2460373.7014628216,2460374.142754463,2460374.160467448,2460374.178204665
2024-03-05,2024-03-05,2460374.7371586617,2460374.7194339745,2460374.701687256,2460375.142225855,2460375.1599365487,2460375.177666804
2024-03-06,2024-03-06,2460375.737372283,2460375.7196491924,2460375.701908718,2460376.14168908,2460376.1593984654,2460376.177122967
2024-03-07,2024-03-07,2460376.7375849527,2460376.7198624685,2460376.7021273444,2460377.141144402,2460377.158853473,2460377.1765730716
2024-03-08,2024-03-08,2460377.7377968156,2460377.720073936,2460377.702343258,2460378.1405920773,2460378.1583018377,2460378.1760173906
2024-03-09,2024-03-09,2460378.7380080028,2460378.7202837165,2460378.7025565724,2460379.1400323547,2460379.1577438167,2460379.1754561868
2024-03-10,2024-03-10,2460379.7382186363,2460379.720491923,2460379.702767391,2460380.13946548,2460380.1571796257,2460380.174889717
2024-03-11,2024-03-11,2460380.7384288334,2460380.7206986644,2460380.7029758166,2460381.1388916965,2460381.156609451,2460381.1743182368
2024-03-12,2024-03-12,2460381.7386387116,2460381.720904051,2460381.703181952,2460382.1383112557,2460382.1560335453,2460382.173742006
2024-03-13,2024-03-13,2460382.738848396,2460382.7211082,2460382.703385908,2460383.13772442,2460383.1554521746,2460383.173161295
2024-03-14,2024-03-14,2460383.7390580196,2460383.7213112395,2460383.7035878086,2460384.137130958,2460384.1548656174,2460384.172576386
2024-03-15,2024-03-15,2460384.739267729,2460384.721513332,2460384.70378779,2460385.136531399,2460385.154274166,2460385.1719875745
2024-03-16,2024-03-16,2460385.739477683,2460385.7217147322,2460385.703986003,2460386.135926189,2460386.1536781252,2460386.1713951677
2024-03-17,2024-03-17,2460386.7396880505,2460386.7219155263,2460386.7041826104,2460387.1353156413,2460387.1530778096,2460387.1707993867
2024-03-18,2024-03-18,2460387.739899011,2460387.722115892,2460387.704377788,2460388.1347000776,2460388.15247354,2460388.1702004937
2024-03-19,2024-03-19,2460388.740110751,2460388.722316014,2460388.704571719,2460389.1340798265,2460389.1518656444,2460389.169598862
2024-03-20,2024-03-20,2460389.740323463,2460389.7225160846,2460389.7047645943,2460390.1334552215,2460390.151254454,2460390.16899482
2024-03-21,2024-03-21,2460390.740537344,2460390.7227162994,2460390.7049566107,2460391.132826601,2460391.1506398236,2460391.1683887006
2024-03-22,2024-03-22,2460391.740752592,2460391.7229168587,2460391.705147969,2460392.1321943062,2460392.150022148,2460392.167780836
2024-03-23,2024-03-23,2460392.7409694092,2460392.7231179653,2460392.705338873,2460393.1315586823,2460393.149402069,2460393.167171563
2024-03-24,2024-03-24,2460393.741187996,2460393.7233198234,2460393.705529529,2460394.1309200767,2460394.148779927,2460394.166561218
2024-03-25,2024-03-25,2460394.741408556,2460394.7235226375,2460394.7057201453,2460395.1302772933,2460395.1481560655,2460395.1659501377
2024-03-26,2024-03-26,2460395.7416313444,2460395.7237266125,2460395.705910929,2460396.1296319608,2460396.1475308286,2460396.1653386606
2024-03-27,2024-03-27,2460396.7418571003,2460396.723931951,2460396.706102087,2460397.128984551,2460397.146904561,2460397.164727123
2024-03-28,2024-03-28,2460397.7420854894,2460397.7241388517,2460397.7062938237,2460398.1283354172,2460398.146277607,2460398.1641154005
2024-03-29,2024-03-29,2460398.742316702,2460398.7243475085,2460398.7064863387,2460399.1276849136,2460399.1456503095,2460399.1635037703
2024-03-30,2024-03-30,2460399.7425509193,2460399.7245581094,2460399.7066798257,2460400.1270333924,2460400.1450230125,2460400.1628929763
2024-03-31,2024-03-31,2460400.742788315,2460400.724770833,2460400.706874471,2460401.1263812073,2460401.144396055,2460401.1622833507
2024-04-01,2024-04-01,2460401.7430290505,2460401.724985848,2460401.7070704517,2460402.1257287078,2460402.143768372,2460402.16167522
2024-04-02,2024-04-02,2460402.7432732736,2460402.725203312,2460402.707267934,2460403.1250762423,2460403.14314132,2460403.161068907
2024-04-03,2024-04-03,2460403.743521117,2460403.7254233663,2460403.70746707,2460404.124424153,2460404.142515487,2460404.1604647273
2024-04-04,2024-04-04,2460404.7437726967,2460404.7256461373,2460404.707667997,2460405.123771166,2460405.141891196,2460405.159862989
2024-04-05,2024-04-05,2460405.744028107,2460405.7258717325,2460405.7078708345,2460406.123118012,2460406.1412687586,2460406.1592639885
2024-04-06,2024-04-06,2460406.744287423,2460406.72610024,2460406.708075739,2460407.122466072,2460407.140648476,2460407.1586680096
2024-04-07,2024-04-07,2460407.744550698,2460407.7263317285,2460407.7082832195,2460408.121815653,2460408.140030636,2460408.1580753224
2024-04-08,2024-04-08,2460408.7448179685,2460408.7265662486,2460408.708492911,2460409.121167053,2460409.1394155156,2460409.1574855573
