Time(sec)_full_semester,Overhead(sec),Time_per_night(sec),N_obs(full_semester),Starname,RAH,RAM,RAS,DECD,DECM,DECS,epoch,vmag=,Vmag,T_exp(sec),T_max(sec),Exp_meter_counts(k),decker,N_obs,Iodine,Priority,Program code,Telescope Propsoal Code,Comment,Include,Done,Cadence
Exposure time + overhead,120,,requested,,,,,,,,,,,,,,,per night,,,(for script),,,Y/N,,min separation
Formula,leave blank,Formula,,,,,,,,,,,,,,,,,,,,,,,,in days
8160,,900,8,T003629,23,59,10.4,39,18,51.3,2000,vmag=,14.6,900,900,6,C2,1,in,p1,GB,N090,,Y,,
7140,,900,7,T004201,6,1,53.9,-13,27,40.9,2000,vmag=,15.2,900,900,6,C2,1,in,p3,GB,N090,,Y,,
1020,,900,1,T004201,6,1,53.9,-13,27,40.9,2000,vmag=,15.2,900,900,6,C2,1,out,p3,GB,N090,,N,done,
7140,,900,7,T005344,4,13,3.9,20,54,54.6,2000,vmag=,15.4,900,900,6,C2,1,in,p2,GB,N090,,Y,,
1020,,900,1,T005344,4,13,3.9,20,54,54.6,2000,vmag=,15.4,900,900,6,C2,1,out,p2,GB,N090,,N,done,
10396,,332,23,235088,20,2,27.4,53,22,37,2000,vmag=,9.2,332,500,250,B5,1,in,p1,TK SC3,U084,Nightly until end of Oct,Y,,
1640,,1520,1,K01801,19,13,53.2,40,16,11.3,2000,vmag=,14.7,1520,1800,10,C2,1,out,p1,LB,C245,Single-shot,N,done,
1640,,1520,1,K04169,19,47,41.7,43,33,59.3,2000,vmag=,14.7,1520,1800,10,C2,1,out,p1,LB,C245,Single-shot,N,done,
1790,,1670,1,K03933,19,28,33,48,55,1.8,2000,vmag=,14.8,1670,1800,10,C2,1,out,p1,LB,C245,Single-shot,N,done,
1390,,1270,1,K03935,19,47,36.7,41,11,53.3,2000,vmag=,15.3,1270,1570,5,C2,1,out,p1,LB,C245,Single-shot,N,done,
1420,,1300,1,K03274,19,33,47.1,40,24,35.6,2000,vmag=,15.3,1300,1600,5,C2,1,out,p1,LB,C245,Single-shot,N,done,
1500,,1380,1,K04194,19,51,48.7,40,48,24.4,2000,vmag=,15.4,1380,1680,5,C2,1,out,p1,LB,C245,"Single-shot. KOI-4194, crowded and faint. Avoid equal-brightness nbhr 6"" East of target",N,done,
140,,20,1,TIC422838133,1,35,19.1,72,56,12,2000,vmag=,10,20,900,10,C2,1,out,p1,EL,Y220,,N,done,
144,,24,1,BD+471622B,8,55,16.4,46,56,12.4,2000,vmag=,10.2,24,900,10,C2,1,out,p1,EL,Y220,,,,
136,,16,1,TYC3428-1483-1,9,16,59.4,47,45,23.9,2000,vmag=,9.8,16,900,10,B5,1,out,p1,EL,Y220,,,,
135,,15,1,66068,8,4,36,53,40,42.6,2000,vmag=,7,15,600,10,B5,1,out,p1,EL,Y220,,,,
158,,38,1,TYC3799-327-1,8,15,3.3,55,0,4.3,2000,vmag=,10.7,38,900,10,C2,1,out,p1,EL,Y220,,,,
152,,32,1,TYC3808-1772-1,9,10,20.4,57,29,18.6,2000,vmag=,10.6,32,900,10,C2,1,out,p1,EL,Y220,,,,
135,,15,1,78364,9,10,25.3,59,15,16.8,2000,vmag=,8.2,15,600,10,B5,1,out,p1,EL,Y220,,,,
151,,31,1,BD+601154,8,48,19.2,59,30,40.9,2000,vmag=,10.5,31,900,10,C2,1,out,p1,EL,Y220,,,,
152,,32,1,TYC4131-565-1,9,5,4.5,64,54,19.9,2000,vmag=,10.5,32,900,10,C2,1,out,p1,EL,Y220,,,,
149,,29,1,TYC3818-445-1,10,14,9.6,56,48,23.7,2000,vmag=,10.4,29,900,10,C2,1,out,p1,EL,Y220,,,,
159,,39,1,TYC3821-633-1,10,17,54.9,59,41,35.1,2000,vmag=,10.8,39,900,10,C2,1,out,p1,EL,Y220,,,,
151,,31,1,TYC4136-1717-1,9,37,44.4,60,18,17.3,2000,vmag=,10.5,31,900,10,C2,1,out,p1,EL,Y220,,,,
156,,36,1,TYC4138-1359-1,9,30,32.6,64,13,6.6,2000,vmag=,10.7,36,900,10,C2,1,out,p1,EL,Y220,,,,
141,,21,1,TYC1773-97-1,2,20,15.1,27,51,37.7,2000,vmag=,10.1,21,900,10,C2,1,out,p1,EL,Y220,,N,done,
138,,18,1,TYC4383-1286-1,9,44,45.2,69,20,54.7,2000,vmag=,9.9,18,900,10,B5,1,out,p1,EL,Y220,,,,
131,,11,1,BD+27344,2,13,34.6,27,56,39.7,2000,vmag=,9.4,11,600,10,B5,1,out,p1,EL,Y220,,N,done,
133,,13,1,BD+71538,10,26,21.9,70,36,48.4,2000,vmag=,9.6,13,600,10,B5,1,out,p1,EL,Y220,,,,
134,,14,1,BD+67558,8,46,54,66,30,25.2,2000,vmag=,9.7,14,600,10,B5,1,out,p1,EL,Y220,,,,
139,,19,1,TYC1782-252-1,2,56,35.2,23,2,5.8,2000,vmag=,10,19,900,10,B5,1,out,p1,EL,Y220,,N,done,
140,,20,1,TYC4382-1240-1,9,12,59,72,33,57.5,2000,vmag=,10,20,900,10,C2,1,out,p1,EL,Y220,,,,
144,,24,1,TYC4541-1452-1,9,32,23.1,76,41,13.7,2000,vmag=,10.2,24,900,10,C2,1,out,p1,EL,Y220,,,,
152,,32,1,TYC4544-61-1,9,36,11.7,79,38,46.8,2000,vmag=,10.6,32,900,10,C2,1,out,p1,EL,Y220,,,,
135,,15,1,65300,8,6,35.8,77,6,0.5,2000,vmag=,8.8,15,600,10,B5,1,out,p1,EL,Y220,,,,
149,,29,1,BD+81206,6,14,25.4,81,42,33.3,2000,vmag=,10.4,29,900,10,C2,1,out,p1,EL,Y220,,,,
145,,25,1,TYC4544-1102-1,9,9,38.5,78,54,50.6,2000,vmag=,10.3,25,900,10,C2,1,out,p1,EL,Y220,,,,
135,,15,1,BD+84237,10,30,12.2,83,33,20.8,2000,vmag=,8.6,15,600,10,B5,1,out,p1,EL,Y220,,,,
160,,40,1,TYC4631-2199-1,8,42,1.7,84,1,22.1,2000,vmag=,10.8,40,900,10,C2,1,out,p1,EL,Y220,,,,
157,,37,1,TYC2310-159-1,2,21,24.5,30,23,36.7,2000,vmag=,10.7,37,900,10,C2,1,out,p1,EL,Y220,,N,done,
156,,36,1,TYC2310-1160-1,2,22,47,31,28,38.5,2000,vmag=,10.7,36,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,BD+32450,2,29,32.1,33,10,19.4,2000,vmag=,9.2,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
163,,43,1,TYC2336-2248-1,2,40,35.4,35,58,5.4,2000,vmag=,10.9,43,900,10,C2,1,out,p1,EL,Y220,,N,done,
134,,14,1,281404,3,59,52,30,47,54.9,2000,vmag=,9.7,14,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,29157,4,36,56.4,34,57,6.6,2000,vmag=,8.4,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
162,,42,1,TYC2411-103-1,5,28,38.6,35,32,31.2,2000,vmag=,10.8,42,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,36099,5,31,6.6,38,54,11.6,2000,vmag=,9.1,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
154,,34,1,TYC2910-298-1,5,30,36,39,15,50.2,2000,vmag=,10.6,34,900,10,C2,1,out,p1,EL,Y220,,N,done,
165,,45,1,TYC2914-734-1,5,30,40.4,39,59,11.8,2000,vmag=,10.9,45,900,10,C2,1,out,p1,EL,Y220,,N,done,
160,,40,1,TYC2904-32-1,5,12,9.6,42,34,34.6,2000,vmag=,10.8,40,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,31016,4,54,33.4,45,40,52.3,2000,vmag=,7.8,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
151,,31,1,TYC3359-1469-1,5,33,13,45,46,51,2000,vmag=,10.5,31,900,10,C2,1,out,p1,EL,Y220,,N,done,
132,,12,1,BD+461042,5,43,17.8,46,5,19.1,2000,vmag=,9.4,12,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,22373,3,37,27.2,35,9,45.3,2000,vmag=,8.3,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
155,,35,1,275651,3,38,30,38,59,15.7,2000,vmag=,10.6,35,900,10,C2,1,out,p1,EL,Y220,,N,done,
143,,23,1,TYC3328-896-1,4,15,43.1,45,16,48,2000,vmag=,10.2,23,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,20692,3,21,17.1,38,42,59.7,2000,vmag=,8.3,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
162,,42,1,TYC2874-2664-1,3,36,44.3,43,23,13,2000,vmag=,10.8,42,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,23106,3,44,13.7,43,8,56.1,2000,vmag=,9,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
146,,26,1,TYC3338-630-1,3,53,23.8,51,4,19.4,2000,vmag=,10.3,26,900,10,C2,1,out,p1,EL,Y220,,N,done,
142,,22,1,BD+51780,3,49,27.2,52,14,49.5,2000,vmag=,10.1,22,900,10,C2,1,out,p1,EL,Y220,,N,done,
154,,34,1,TYC3349-103-1,5,4,51.6,48,35,22.9,2000,vmag=,10.6,34,900,10,C2,1,out,p1,EL,Y220,,N,done,
162,,42,1,TYC3352-1456-1,4,52,30.1,49,22,27.9,2000,vmag=,10.8,42,900,10,C2,1,out,p1,EL,Y220,,N,done,
147,,27,1,TYC3353-1546-1,5,7,43.1,49,37,28.7,2000,vmag=,10.3,27,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,TYC3370-942-1,5,19,2,50,58,34.1,2000,vmag=,9.7,15,900,10,B5,1,out,p1,EL,Y220,,N,done,
139,,19,1,TYC3357-1405-1,5,5,7.5,52,7,11.3,2000,vmag=,10,19,900,10,B5,1,out,p1,EL,Y220,,N,done,
136,,16,1,TYC3762-1559-1,5,56,35.7,59,18,15,2000,vmag=,9.8,16,900,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,4697,0,49,14.8,26,21,22.5,2000,vmag=,8.6,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
145,,25,1,1,5,50,7.1,64,27,53.1,2000,vmag=,10.3,25,900,10,C2,1,out,p1,EL,Y220,,N,done,
159,,39,1,TYC2308-1119-1,2,3,20.2,31,11,18,2000,vmag=,10.8,39,900,10,C2,1,out,p1,EL,Y220,,N,done,
160,,40,1,TYC1747-644-1,1,7,26.4,24,50,9,2000,vmag=,10.8,40,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,6093,1,2,35.7,27,44,52.8,2000,vmag=,6.8,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,5750,0,59,36.2,32,29,31,2000,vmag=,6.9,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,BD+32271,1,34,57.7,33,8,12.8,2000,vmag=,9.1,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
154,,34,1,TYC2814-376-1,1,33,31.1,38,9,5.5,2000,vmag=,10.6,34,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,BD+38261,1,25,52.5,38,57,7.9,2000,vmag=,9.7,15,900,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,BD+36479,2,25,24.8,37,18,57.1,2000,vmag=,9.1,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,16351,2,38,30.7,36,21,22.1,2000,vmag=,8.8,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
132,,12,1,TYC2839-1202-1,2,24,58.4,41,49,1.1,2000,vmag=,9.5,12,600,10,B5,1,out,p1,EL,Y220,,N,done,
142,,22,1,TYC2843-911-1,2,23,20.4,44,41,49.4,2000,vmag=,10.1,22,900,10,C2,1,out,p1,EL,Y220,,N,done,
140,,20,1,TYC1852-1488-1,5,28,55.1,25,55,16.6,2000,vmag=,10,20,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,32092,5,1,44.3,26,40,16.5,2000,vmag=,6.7,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,33252,5,10,4.1,27,33,22,2000,vmag=,6.8,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
163,,43,1,TYC1867-2337-1,5,57,9.7,25,52,31.7,2000,vmag=,10.9,43,900,10,C2,1,out,p1,EL,Y220,,N,done,
151,,31,1,257207,6,27,11,28,50,7.3,2000,vmag=,10.5,31,900,10,C2,1,out,p1,EL,Y220,,N,done,
163,,43,1,TYC1875-702-1,5,51,51.7,28,58,44.6,2000,vmag=,10.9,43,900,10,C2,1,out,p1,EL,Y220,,N,done,
162,,42,1,TYC2409-1268-1,5,50,38.5,32,7,42.8,2000,vmag=,10.8,42,900,10,C2,1,out,p1,EL,Y220,,N,done,
150,,30,1,TYC1860-325-1,5,29,12.8,29,27,5.2,2000,vmag=,10.5,30,900,10,C2,1,out,p1,EL,Y220,,N,done,
131,,11,1,249456,5,57,29.5,31,41,6.3,2000,vmag=,9.4,11,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,BD+361344,6,4,11,36,3,0.3,2000,vmag=,9.1,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
145,,25,1,TYC2418-1026-1,5,52,30.8,37,21,47.2,2000,vmag=,10.3,25,900,10,C2,1,out,p1,EL,Y220,,N,done,
144,,24,1,TYC3284-1640-1,1,58,56.9,47,34,38.4,2000,vmag=,10.2,24,900,10,C2,1,out,p1,EL,Y220,,N,done,
155,,35,1,TYC2290-826-1,1,9,18.1,36,45,50.3,2000,vmag=,10.6,35,900,10,C2,1,out,p1,EL,Y220,,N,done,
152,,32,1,TYC2800-1446-1,1,14,11,37,59,14.7,2000,vmag=,10.6,32,900,10,C2,1,out,p1,EL,Y220,,N,done,
160,,40,1,TYC2799-295-1,1,4,40.2,39,22,1,2000,vmag=,10.8,40,900,10,C2,1,out,p1,EL,Y220,,N,done,
155,,35,1,TYC2808-1479-1,1,11,55,41,56,28.4,2000,vmag=,10.6,35,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,BD+41234,1,16,37.5,42,15,2.1,2000,vmag=,9.1,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
149,,29,1,TYC2809-1255-1,0,46,57.7,43,24,38.2,2000,vmag=,10.4,29,900,10,C2,1,out,p1,EL,Y220,,N,done,
140,,20,1,TYC2784-1178-1,0,30,20.9,38,50,46.3,2000,vmag=,10,20,900,10,C2,1,out,p1,EL,Y220,,N,done,
162,,42,1,TYC2789-1572-1,0,2,38.5,42,21,35.1,2000,vmag=,10.8,42,900,10,C2,1,out,p1,EL,Y220,,N,done,
133,,13,1,TYC2795-2189-1,0,23,42.8,44,54,6.2,2000,vmag=,9.6,13,600,10,B5,1,out,p1,EL,Y220,,N,done,
155,,35,1,TYC2809-1679-1,0,44,52.5,43,27,2.1,2000,vmag=,10.6,35,900,10,C2,1,out,p1,EL,Y220,,N,done,
149,,29,1,TYC3254-331-1,0,1,39.1,50,30,9.2,2000,vmag=,10.4,29,900,10,C2,1,out,p1,EL,Y220,,N,done,
140,,20,1,TYC3277-907-1,1,22,7.6,50,42,33.5,2000,vmag=,10,20,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,236616,1,4,46.8,56,50,2.7,2000,vmag=,8.5,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
135,,15,1,236520,0,46,18.5,60,19,47.6,2000,vmag=,9.2,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
149,,29,1,TYC3665-177-1,0,18,49.6,59,59,22.2,2000,vmag=,10.4,29,900,10,C2,1,out,p1,EL,Y220,,N,done,
135,,15,1,15267A,2,29,14.3,53,51,20.7,2000,vmag=,8.7,15,600,10,B5,1,out,p1,EL,Y220,,N,done,
